"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
"227585733712001289","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"242298435381586130","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234307180454430121","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"180507908072801087","SIEMENS/西门子 SJ636X01JC 家用全自动洗碗机全嵌入式13套 除菌","9990.00","1","SJ636X01JC","","","","交易成功",""
"241755712792683462","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241755456571221248","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234770223634336802","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"225649604600682583","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以前，卖家或买家主动关闭交易",""
"227456484170549493","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"239693314686259726","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","1299.00","1","SZ06AEUBI/SZ06AXCFI/SZ02AEUFI/SZ06AEUFI/SZ02AXCFI","颜色分类：SZ06AEUBI—SN555S03JC门板","","","交易成功","SZ06AEUBI"
"234285612589583511","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234386189324591617","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234379757155382016","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234372621662836717","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234516430542574110","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234728847878331202","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227409924919425787","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241384384425072463","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","12990.00","1","CP565AGS0W","颜色分类：不锈钢色","","","付款以后用户退款成功，交易自动关闭","CP565AGS0W"
"227075525071409899","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"241576769862382962","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"227750183395094870","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"241760962748638667","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"241780354169234326","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"241733889027212466","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"226471750627755692","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"227897895299527473","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227528357347427674","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241821473502608251","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"240508483255032457","SIEMENS/西门子 SJ236I00JC 家用全自动洗碗机除菌13套独立式","6990.00","1","SJ236I00JC","","","","交易成功",""
"227405572359349498","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241663904870201662","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241605601223407348","SIEMENS/西门子 SN656X16IC 全尺寸嵌入式洗碗机家用全自动刷碗机","15000.00","1","SN656X16IC","","","","付款以前，卖家或买家主动关闭交易",""
"227633510065177682","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"242167459439983861","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227617414374399893","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227476933909022869","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"242151747736010136","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227602726532972077","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227608518076281775","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"230614348587569606","【狂欢价】SIEMENS/西门子 SJ236I00JC 家用全自动洗碗机除菌13套独立式","6990.00","1","SJ236I00JC","","","","付款以前，卖家或买家主动关闭交易",""
"241822722549401149","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234657647566970618","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"240699201883433659","SIEMENS/西门子 ER74F23EMP大尺寸嵌入式双灶天然气灶具节能灶炉","2550.00","1","ER74F23EMP","颜色分类：黑色;适用气源：天然气","","","交易成功","ER74F23EMP"
"227435013683609483","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234423534936248418","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"242094947340658930","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241567776315860958","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241698849250415152","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234168652485402302","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"242073987650660557","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227790471160635669","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234623503296035300","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241529920910255338","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227773607118819395","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227647975194221096","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"230921165784052119","【狂欢价】SIEMENS/西门子 SN23E831TI家用全自动洗碗机刷碗机德国原装进口","5390.00","1","SN23E831TI","","","","交易成功",""
"234246765492782202","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241743650218972749","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234243053606046011","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"226902373489101088","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以前，卖家或买家主动关闭交易",""
"241510592414794457","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"242021251441562350","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241496608520253049","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"242007107956089643","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234152032699358134","【狂欢价】SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","12990.00","1","CP565AGS0W","颜色分类：不锈钢色","","","交易成功","CP565AGS0W"
"227362053852077183","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241997123031241131","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227354853427857981","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241609921037158128","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"230011950786054507","SIEMENS/西门子 HB24D553W嵌入式电蒸箱家用蒸汽炉镶嵌式电蒸炉","10200.00","1","HB24D553W","颜色分类：不锈钢色","","","交易成功","HB24D553W"
"180687024575444672","【欢聚价】SIEMENS/西门子 962+232+636劲风侧吸烟灶洗碗机套餐烟灶洗三件套","15990.00","1","LS67PA962WzzER76F232MPzzSJ636X01JC","颜色分类：三件套;燃料种类：天然气","","","付款以后用户退款成功，交易自动关闭","LS67PA962WzzER76F232MPzzSJ636X01JC"
"227228932773444672","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234096812812104424","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"222932711113743982","【狂欢价】SIEMENS/西门子558+565 多功能 嵌入式 微蒸烤套装 大容量自清洁","20990.00","1","HB558GZS0WzzCP565AGS0W","","","","交易成功",""
"241579489071269158","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"241365537022733945","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227124420570661991","SIEMENS/西门子 BE525LMS0W嵌入式微波炉烧烤烤箱家用内嵌多功能","3990.00","1","BE525LMS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","BE525LMS0W"
"227124420570661991","SIEMENS/西门子953+232+600 自清洁烟灶消毒柜套餐烟灶消三件套餐","11926.00","1","LC43S953TIzzER76F232MPzzHS3636","颜色分类：黑;燃料种类：天然气","","","付款以前，卖家或买家主动关闭交易","LC43S953TIzzER76F232MPzzHS363600W"
"234552335959086922","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"223041319729729386","【狂欢价】SIEMENS/西门子 HS636GDS1W蒸箱烤箱二合一 家用嵌入式多功能蒸箱","21380.00","1","HS636GDS1W","颜色分类：不锈钢色","","","交易成功","HS636GDS1W"
"227325157764831874","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"234088332408531101","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"231030188882649115","SIEMENS/西门子 LC43921TI超薄欧式抽油烟机顶吸式吸油烟机大吸力","2890.00","2","LC43921TI","颜色分类：香槟银色","","","付款以前，卖家或买家主动关闭交易","LC43921TI"
"241553761651399128","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"239386690799469458","SIEMENS/西门子 SJ236I00JC 家用全自动洗碗机除菌13套独立式","6990.00","1","SJ236I00JC","","","","交易成功",""
"218335151224860806","购9.9元特权 享指定型号特权豪礼（具体请查看商品详情）","9.90","1","COUPON28","","","","交易成功",""
"227448838045385996","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
"227118375190097774","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以前，卖家或买家主动关闭交易",""
"221538727073608471","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","1299.00","1","SZ06AEUBI/SZ06AXCFI/SZ02AEUFI/SZ06AEUFI/SZ02AXCFI","颜色分类：SZ06AEUBI—SN555S03JC门板","","","交易成功","SZ06AEUBI"
"229898348356128212","【狂欢价】SIEMENS/西门子 SJ636X01JC 家用全自动洗碗机全嵌入式13套 除菌","9990.00","1","SJ636X01JC","","","","交易成功",""
"230173357416783818","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","1030.00","1","SZ06AEUBI/SZ06AXCFI/SZ02AEUFI/SZ06AEUFI/SZ02AXCFI","颜色分类：SZ06AXCFI—SJ636X01JC黑色门板","","","交易成功","SZ06AXCFI"
"241605186488003835","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","",""
